id,sexo,nascimento_anomes,data_nascimento
aluno_0084998,F,2022-02,
aluno_0084999,M,2022-01,
aluno_0085000,M,2022-02,
aluno_0085001,F,2022-01,
aluno_0085002,F,2022-02,
aluno_0085003,F,2022-02,
aluno_0085004,M,2022-02,
aluno_0085005,M,2022-02,
aluno_0085006,F,2022-01,
aluno_0085007,M,2022-01,
aluno_0085008,M,2022-02,
aluno_0085009,F,2021-12,
aluno_0085010,F,2022-02,
aluno_0085011,F,2022-02,
aluno_0085012,F,2022-02,
aluno_0085013,M,2022-02,
aluno_0085014,M,2022-01,
aluno_0085015,F,2022-02,
aluno_0085016,F,2022-02,
aluno_0085017,F,2022-02,
aluno_0085018,F,2022-02,
aluno_0085019,M,2022-02,
aluno_0085020,F,2022-02,
aluno_0085021,M,2022-02,
aluno_0085022,F,2022-02,
aluno_0085023,M,2022-02,
aluno_0085024,M,2022-02,
aluno_0085025,M,2022-02,
aluno_0085026,M,2022-02,
aluno_0085027,M,2022-02,
aluno_0085028,M,2022-02,
aluno_0085029,M,2022-01,
aluno_0085030,F,2022-02,
aluno_0085031,F,2022-01,
aluno_0085032,M,2022-02,
aluno_0085033,M,2022-02,
aluno_0085034,M,2022-02,
aluno_0085035,M,2022-02,
aluno_0085036,M,2022-02,
aluno_0085037,F,2022-02,
aluno_0085038,F,2022-01,
aluno_0085039,M,2022-02,
aluno_0085040,F,2022-01,
aluno_0085041,F,2022-01,
aluno_0085042,F,2022-02,
aluno_0085043,F,2022-02,
aluno_0085044,F,2022-02,
aluno_0085045,F,2022-02,
aluno_0085046,F,2022-02,
aluno_0085047,M,2022-02,
aluno_0085048,M,2021-11,
aluno_0085049,M,2022-01,
aluno_0085050,F,2022-02,
aluno_0085051,F,2022-02,
aluno_0085052,M,2021-12,
aluno_0085053,F,2022-02,
aluno_0085054,M,2021-10,
aluno_0085055,M,2022-02,
aluno_0085056,M,2022-02,
aluno_0085057,F,2022-01,
aluno_0085058,F,2022-02,
aluno_0085059,F,2022-02,
aluno_0085060,M,2022-02,
aluno_0085061,M,2022-02,
aluno_0085062,F,2022-02,
aluno_0085063,M,2022-02,
aluno_0085064,F,2022-02,
aluno_0085065,F,2022-01,
aluno_0085066,F,2021-12,
aluno_0085067,M,2022-02,
aluno_0085068,F,2022-02,
aluno_0085069,M,2021-05,
aluno_0085070,F,2022-01,
aluno_0085071,F,2022-02,
aluno_0085072,F,2022-01,
aluno_0085073,M,2022-01,
aluno_0085074,F,2022-01,
aluno_0085075,F,2022-01,
aluno_0085076,M,2022-02,
aluno_0085077,F,2022-02,
aluno_0085078,F,2022-02,
aluno_0085079,M,2022-02,
aluno_0085080,F,2022-01,
aluno_0085081,F,2022-02,
aluno_0085082,F,2022-02,
aluno_0085083,F,2022-02,
aluno_0085084,F,2022-02,
aluno_0085085,M,2022-02,
aluno_0085086,F,2022-02,
aluno_0085087,M,2022-01,
aluno_0085088,F,2022-02,
aluno_0085089,M,2022-02,
aluno_0085090,M,2019-10,
aluno_0085091,M,2021-09,
aluno_0085092,F,2022-02,
aluno_0085093,F,2022-02,
aluno_0085094,F,2022-01,
aluno_0085095,M,2022-02,
aluno_0085096,F,2022-02,
aluno_0085097,M,2022-02,
aluno_0085098,F,2022-02,
aluno_0085099,F,2022-02,
aluno_0085100,F,2022-02,
aluno_0085101,M,2022-02,
aluno_0085102,F,2022-02,
aluno_0085103,F,2022-02,
aluno_0085104,M,2022-02,
aluno_0085105,M,2022-02,
aluno_0085106,F,2022-02,
aluno_0085107,F,2022-02,
aluno_0085108,F,2022-02,
aluno_0085109,M,2022-01,
aluno_0085110,F,2022-01,
aluno_0085111,M,2022-01,
aluno_0085112,M,2022-02,
aluno_0085113,M,2022-01,
aluno_0085114,M,2022-01,
aluno_0085115,F,2022-02,
aluno_0085116,M,2022-01,
aluno_0085117,F,2022-01,
aluno_0085118,M,2022-02,
aluno_0085119,M,2022-01,
aluno_0085120,M,2021-08,
aluno_0085121,F,2021-08,
aluno_0085122,M,2022-02,
aluno_0085123,F,2022-02,
aluno_0085124,F,2022-02,
aluno_0085125,M,2022-02,
aluno_0085126,M,2022-01,
aluno_0085127,M,2022-02,
aluno_0085128,M,2022-01,
aluno_0085129,F,2022-02,
aluno_0085130,F,2022-01,
aluno_0085131,F,2021-01,
aluno_0085132,M,2022-02,
aluno_0085133,F,2021-11,
aluno_0085134,M,2022-02,
aluno_0085135,M,2022-01,
aluno_0085136,M,2021-10,
aluno_0085137,F,2022-01,
aluno_0085138,F,2022-02,
aluno_0085139,M,2022-02,
aluno_0085140,M,2022-02,
aluno_0085141,M,2022-02,
aluno_0085142,F,2022-02,
aluno_0085143,F,2022-02,
aluno_0085144,M,2022-02,
aluno_0085145,M,2022-02,
aluno_0085146,F,2022-01,
aluno_0085147,M,2022-02,
aluno_0085148,M,2020-11,
aluno_0085149,M,2022-02,
aluno_0085150,F,2022-02,
aluno_0085151,M,2022-02,
aluno_0085152,F,2022-02,
aluno_0085153,M,2022-01,
aluno_0085154,F,2022-02,
aluno_0085155,F,2022-02,
aluno_0085156,F,2022-02,
aluno_0085157,M,2022-02,
aluno_0085158,M,2022-01,
aluno_0085159,M,2021-12,
aluno_0085160,F,2021-05,
aluno_0085161,M,2022-01,
aluno_0085162,F,2022-02,
aluno_0085163,F,2022-02,
aluno_0085164,M,2021-08,
aluno_0085165,M,2022-01,
aluno_0085166,M,2022-02,
aluno_0085167,M,2022-02,
aluno_0085168,M,2022-02,
aluno_0085169,M,2022-02,
aluno_0085170,M,2022-02,
aluno_0085171,F,2022-02,
aluno_0085172,M,2022-02,
aluno_0085173,M,2022-01,
aluno_0085174,F,2022-01,
aluno_0085175,F,2022-02,
aluno_0085176,M,2022-02,
aluno_0085177,M,2022-02,
aluno_0085178,F,2022-02,
aluno_0085179,M,2022-02,
aluno_0085180,F,2022-02,
aluno_0085181,F,2022-01,
aluno_0085182,F,2022-02,
aluno_0085183,F,2022-02,
aluno_0085184,F,2022-02,
aluno_0085185,M,2022-02,
aluno_0085186,F,2022-02,
aluno_0085187,M,2022-02,
aluno_0085188,M,2022-02,
aluno_0085189,F,2022-01,
aluno_0085190,M,2022-02,
aluno_0085191,F,2022-02,
aluno_0085192,M,2022-02,
aluno_0085193,F,2022-02,
aluno_0085194,M,2022-02,
aluno_0085195,M,2022-02,
aluno_0085196,M,2022-01,
aluno_0085197,F,2022-02,
aluno_0085198,F,2022-01,
aluno_0085199,F,2022-02,
aluno_0085200,F,2022-01,
aluno_0085201,M,2022-02,
aluno_0085202,F,2022-01,
aluno_0085203,M,2022-02,
aluno_0085204,M,2022-02,
aluno_0085205,M,2022-02,
aluno_0085206,M,2022-02,
aluno_0085207,M,2022-02,
aluno_0085208,M,2022-01,
aluno_0085209,F,2022-02,
aluno_0085210,M,2022-02,
aluno_0085211,F,2022-02,
aluno_0085212,M,2022-02,
aluno_0085213,F,2022-02,
aluno_0085214,M,2022-02,
aluno_0085215,F,2022-02,
aluno_0085216,M,2022-02,
aluno_0085217,M,2022-02,
aluno_0085218,F,2021-05,
aluno_0085219,M,2022-02,
aluno_0085220,M,2022-02,
aluno_0085221,M,2022-02,
aluno_0085222,F,2022-02,
aluno_0085223,M,2022-02,
aluno_0085224,F,2022-02,
aluno_0085225,F,2022-01,
aluno_0085226,F,2022-02,
aluno_0085227,F,2022-02,
aluno_0085228,F,2022-02,
aluno_0085229,M,2022-02,
aluno_0085230,M,2022-01,
aluno_0085231,M,2022-02,
aluno_0085232,F,2022-02,
aluno_0085233,M,2022-02,
aluno_0085234,M,2022-02,
aluno_0085235,F,2022-01,
aluno_0085236,F,2022-02,
aluno_0085237,F,2022-02,
aluno_0085238,F,2021-09,
aluno_0085239,M,2022-02,
aluno_0085240,M,2022-02,
aluno_0085241,M,2022-02,
aluno_0085242,F,2022-02,
aluno_0085243,M,2022-02,
aluno_0085244,F,2022-02,
aluno_0085245,M,2022-02,
aluno_0085246,F,2021-11,
aluno_0085247,M,2022-02,
aluno_0085248,F,2022-02,
aluno_0085249,M,2022-02,
aluno_0085250,F,2022-02,
aluno_0085251,F,2022-02,
aluno_0085252,F,2021-07,
aluno_0085253,M,2022-02,
aluno_0085254,F,2022-02,
aluno_0085255,F,2022-02,
aluno_0085256,F,2022-01,
aluno_0085257,F,2022-02,
aluno_0085258,F,2022-02,
aluno_0085259,M,2021-08,
aluno_0085260,M,2022-02,
aluno_0085261,F,2022-02,
aluno_0085262,F,2022-02,
aluno_0085263,F,2022-02,
aluno_0085264,M,2022-02,
aluno_0085265,F,2022-02,
aluno_0085266,F,2021-11,
aluno_0085267,F,2022-02,
aluno_0085268,M,2022-01,
aluno_0085269,F,2022-01,
aluno_0085270,M,2022-02,
aluno_0085271,F,2022-02,
aluno_0085272,M,2022-02,
aluno_0085273,M,2022-01,
aluno_0085274,F,2022-02,
aluno_0085275,M,2022-02,
aluno_0085276,F,2022-02,
aluno_0085277,M,2020-08,
aluno_0085278,M,2022-02,
aluno_0085279,F,2022-02,
aluno_0085280,M,2022-02,
aluno_0085281,M,2022-02,
aluno_0085282,F,2022-02,
aluno_0085283,M,2022-02,
aluno_0085284,M,2022-02,
aluno_0085285,F,2022-02,
aluno_0085286,M,2022-02,
aluno_0085287,M,2022-02,
aluno_0085288,M,2022-02,
aluno_0085289,M,2022-02,
aluno_0085290,F,2020-07,
aluno_0085291,M,2022-02,
aluno_0085292,M,2022-01,
aluno_0085293,M,2022-01,
aluno_0085294,M,2022-01,
aluno_0085295,F,2022-02,
aluno_0085296,F,2022-02,
aluno_0085297,F,2022-01,
aluno_0085298,M,2022-02,
aluno_0085299,F,2022-01,
aluno_0085300,M,2022-02,
aluno_0085301,F,2022-02,
aluno_0085302,M,2019-09,
aluno_0085303,M,2022-01,
aluno_0085304,M,2022-02,
aluno_0085305,M,2022-01,
aluno_0085306,M,2022-02,
aluno_0085307,M,2022-02,
aluno_0085308,M,2022-02,
aluno_0085309,F,2022-02,
aluno_0085310,F,2022-02,
aluno_0085311,M,2022-02,
aluno_0085312,M,2022-01,
aluno_0085313,M,2022-02,
aluno_0085314,F,2022-02,
aluno_0085315,M,2020-05,
aluno_0085316,M,2022-01,
aluno_0085317,M,2022-02,
aluno_0085318,M,2022-01,
aluno_0085319,M,2022-01,
aluno_0085320,M,2022-02,
aluno_0085321,M,2019-08,
aluno_0085322,M,2022-02,
aluno_0085323,M,2020-01,
aluno_0085324,M,2022-02,
aluno_0085325,M,2022-02,
aluno_0085326,M,2022-02,
aluno_0085327,M,2022-02,
aluno_0085328,F,2022-01,
aluno_0085329,F,2022-02,
aluno_0085330,F,2022-02,
aluno_0085331,F,2022-02,
aluno_0085332,M,2022-02,
aluno_0085333,F,2022-02,
aluno_0085334,F,2022-02,
aluno_0085335,M,2022-02,
aluno_0085336,F,2022-01,
aluno_0085337,F,2021-12,
aluno_0085338,M,2022-01,
aluno_0085339,F,2022-02,
aluno_0085340,M,2021-11,
aluno_0085341,M,2021-10,
aluno_0085342,M,2022-02,
aluno_0085343,M,2022-02,
aluno_0085344,F,2022-02,
aluno_0085345,M,2022-02,
aluno_0085346,F,2022-02,
aluno_0085347,M,2021-10,
aluno_0085348,M,2022-01,
aluno_0085349,F,2022-01,
aluno_0085350,F,2022-02,
aluno_0085351,M,2022-01,
aluno_0085352,M,2022-02,
aluno_0085353,M,2022-02,
aluno_0085354,M,2021-12,
aluno_0085355,M,2022-02,
aluno_0085356,F,2022-02,
aluno_0085357,F,2022-02,
aluno_0085358,F,2022-02,
aluno_0085359,M,2022-02,
aluno_0085360,F,2022-02,
aluno_0085361,M,2022-02,
aluno_0085362,M,2022-02,
aluno_0085363,M,2022-01,
aluno_0085364,M,2021-10,
aluno_0085365,F,2022-01,
aluno_0085366,M,2022-02,
aluno_0085367,F,2022-02,
aluno_0085368,M,2022-02,
aluno_0085369,F,2022-02,
aluno_0085370,M,2022-02,
aluno_0085371,M,2022-02,
aluno_0085372,M,2022-02,
aluno_0085373,M,2022-02,
aluno_0085374,M,2021-11,
aluno_0085375,F,2022-01,
aluno_0085376,M,2022-02,
aluno_0085377,M,2022-02,
aluno_0085378,F,2019-06,
aluno_0085379,F,2021-05,
aluno_0085380,F,2022-02,
aluno_0085381,F,2022-01,
aluno_0085382,F,2022-02,
aluno_0085383,F,2022-02,
aluno_0085384,F,2021-12,
aluno_0085385,F,2022-01,
aluno_0085386,M,2022-01,
aluno_0085387,F,2022-01,
aluno_0085388,F,2022-02,
aluno_0085389,F,2022-02,
aluno_0085390,F,2022-02,
aluno_0085391,M,2022-02,
aluno_0085392,F,2020-12,
aluno_0085393,F,2022-02,
aluno_0085394,F,2021-09,
aluno_0085395,M,2022-02,
aluno_0085396,F,2022-02,
aluno_0085397,F,2022-02,
aluno_0085398,F,2022-01,
aluno_0085399,M,2022-01,
aluno_0085400,M,2022-02,
aluno_0085401,M,2022-01,
aluno_0085402,M,2021-12,
aluno_0085403,M,2022-01,
aluno_0085404,M,2021-09,
aluno_0085405,M,2020-10,
aluno_0085406,M,2022-02,
aluno_0085407,M,2022-02,
aluno_0085408,F,2022-02,
aluno_0085409,M,2022-02,
aluno_0085410,M,2022-02,
aluno_0085411,M,2022-02,
aluno_0085412,F,2022-02,
aluno_0085413,F,2022-01,
aluno_0085414,M,2022-02,
aluno_0085415,F,2022-02,
aluno_0085416,F,2022-02,
aluno_0085417,M,2022-02,
aluno_0085418,F,2022-02,
aluno_0085419,F,2022-01,
aluno_0085420,M,2022-02,
aluno_0085421,F,2022-01,
aluno_0085422,F,2022-02,
aluno_0085423,F,2022-02,
aluno_0085424,F,2022-02,
aluno_0085425,M,2022-02,
aluno_0085426,M,2022-01,
aluno_0085427,M,2022-02,
aluno_0085428,M,2022-02,
aluno_0085429,M,2020-11,
aluno_0085430,M,2022-02,
aluno_0085431,M,2022-02,
aluno_0085432,M,2022-02,
aluno_0085433,M,2022-02,
aluno_0085434,M,2022-02,
aluno_0085435,M,2022-02,
aluno_0085436,F,2022-02,
aluno_0085437,M,2022-02,
aluno_0085438,F,2022-02,
aluno_0085439,F,2022-02,
aluno_0085440,F,2022-02,
aluno_0085441,M,2022-02,
aluno_0085442,F,2022-01,
aluno_0085443,M,2022-02,
aluno_0085444,M,2022-02,
aluno_0085445,M,2022-02,
aluno_0085446,M,2022-02,
aluno_0085447,M,2022-02,
aluno_0085448,F,2022-01,
aluno_0085449,M,2022-02,
aluno_0085450,M,2022-02,
aluno_0085451,M,2022-02,
aluno_0085452,F,2021-03,
aluno_0085453,F,2022-02,
aluno_0085454,F,2022-02,
aluno_0085455,M,2022-02,
aluno_0085456,F,2022-02,
aluno_0085457,M,2022-02,
aluno_0085458,M,2022-02,
aluno_0085459,M,2022-02,
aluno_0085460,F,2022-02,
aluno_0085461,M,2020-10,
aluno_0085462,F,2022-02,
aluno_0085463,M,2022-02,
aluno_0085464,M,2022-01,
aluno_0085465,F,2022-02,
aluno_0085466,M,2022-02,
aluno_0085467,F,2022-01,
aluno_0085468,M,2022-02,
aluno_0085469,M,2022-02,
aluno_0085470,M,2022-01,
aluno_0085471,M,2022-02,
aluno_0085472,F,2022-01,
aluno_0085473,M,2022-01,
aluno_0085474,M,2021-11,
aluno_0085475,F,2022-02,
aluno_0085476,F,2022-02,
aluno_0085477,M,2022-01,
aluno_0085478,M,2022-01,
aluno_0085479,M,2022-02,
aluno_0085480,M,2022-02,
aluno_0085481,M,2022-02,
aluno_0085482,M,2022-02,
aluno_0085483,M,2022-01,
aluno_0085484,F,2022-02,
aluno_0085485,M,2022-02,
aluno_0085486,M,2022-02,
aluno_0085487,F,2022-02,
aluno_0085488,F,2022-01,
aluno_0085489,F,2021-10,
aluno_0085490,F,2022-02,
aluno_0085491,M,2022-01,
aluno_0085492,F,2022-01,
aluno_0085493,M,2022-01,
aluno_0085494,M,2022-02,
aluno_0085495,M,2022-02,
aluno_0085496,F,2021-12,
aluno_0085497,M,2022-02,
aluno_0085498,M,2022-01,
aluno_0085499,F,2022-01,
aluno_0085500,F,2022-01,
aluno_0085501,M,2022-02,
aluno_0085502,F,2022-02,
aluno_0085503,F,2021-12,
aluno_0085504,F,2022-01,
aluno_0085505,M,2022-02,
aluno_0085506,F,2022-02,
aluno_0085507,F,2022-02,
aluno_0085508,M,2022-02,
aluno_0085509,F,2022-01,
aluno_0085510,M,2022-02,
aluno_0085511,F,2022-02,
aluno_0085512,F,2022-02,
aluno_0085513,F,2022-01,
aluno_0085514,M,2022-02,
aluno_0085515,F,2022-02,
aluno_0085516,F,2022-02,
aluno_0085517,M,2022-02,
aluno_0085518,F,2022-02,
aluno_0085519,M,2022-01,
aluno_0085520,M,2019-07,
aluno_0085521,M,2022-02,
aluno_0085522,M,2022-02,
aluno_0085523,F,2022-02,
aluno_0085524,F,2022-01,
aluno_0085525,F,2021-12,
aluno_0085526,M,2022-02,
aluno_0085527,M,2022-02,
aluno_0085528,M,2022-02,
aluno_0085529,M,2022-01,
aluno_0085530,F,2022-02,
aluno_0085531,M,2021-05,
aluno_0085532,M,2022-02,
aluno_0085533,F,2021-12,
aluno_0085534,F,2022-01,
aluno_0085535,F,2022-02,
aluno_0085536,F,2022-02,
aluno_0085537,M,2022-02,
aluno_0085538,M,2022-01,
aluno_0085539,F,2022-02,
aluno_0085540,F,2022-02,
aluno_0085541,F,2022-02,
aluno_0085542,M,2022-02,
aluno_0085543,M,2022-02,
aluno_0085544,M,2022-02,
aluno_0085545,M,2020-03,
aluno_0085546,F,2022-02,
aluno_0085547,F,2021-10,
aluno_0085548,M,2022-02,
aluno_0085549,M,2021-12,
aluno_0085550,M,2022-02,
aluno_0085551,M,2022-01,
aluno_0085552,M,2022-02,
aluno_0085553,M,2022-02,
aluno_0085554,M,2022-02,
aluno_0085555,M,2022-02,
aluno_0085556,M,2022-01,
aluno_0085557,M,2022-02,
aluno_0085558,M,2022-02,
aluno_0085559,M,2022-02,
aluno_0085560,M,2022-02,
aluno_0085561,F,2022-02,
aluno_0085562,F,2022-02,
aluno_0085563,F,2022-02,
aluno_0085564,F,2022-02,
aluno_0085565,F,2022-02,
aluno_0085566,M,2022-02,
aluno_0085567,M,2022-02,
aluno_0085568,M,2022-02,
aluno_0085569,F,2022-02,
aluno_0085570,M,2022-02,
aluno_0085571,M,2022-02,
aluno_0085572,M,2022-02,
aluno_0085573,M,2021-05,
aluno_0085574,F,2022-02,
aluno_0085575,M,2021-12,
aluno_0085576,F,2022-02,
aluno_0085577,M,2022-02,
aluno_0085578,F,2022-02,
aluno_0085579,F,2022-02,
aluno_0085580,M,2022-02,
aluno_0085581,M,2022-02,
aluno_0085582,M,2022-02,
aluno_0085583,M,2020-03,
aluno_0085584,M,2022-02,
aluno_0085585,F,2022-01,
aluno_0085586,M,2022-02,
aluno_0085587,M,2022-02,
aluno_0085588,F,2022-02,
aluno_0085589,F,2022-02,
aluno_0085590,M,2021-12,
aluno_0085591,M,2022-02,
aluno_0085592,M,2021-10,
aluno_0085593,M,2022-02,
aluno_0085594,M,2022-02,
aluno_0085595,M,2022-02,
aluno_0085596,M,2022-02,
aluno_0085597,F,2022-01,
aluno_0085598,M,2021-12,
aluno_0085599,M,2022-02,
aluno_0085600,F,2022-02,
aluno_0085601,F,2022-02,
aluno_0085602,F,2022-02,
aluno_0085603,F,2022-02,
aluno_0085604,M,2022-02,
aluno_0085605,F,2022-02,
aluno_0085606,M,2022-02,
aluno_0085607,F,2022-02,
aluno_0085608,M,2022-02,
aluno_0085609,F,2022-01,
aluno_0085610,M,2022-02,
aluno_0085611,M,2022-02,
aluno_0085612,M,2022-02,
aluno_0085613,M,2022-01,
aluno_0085614,M,2022-01,
aluno_0085615,M,2022-02,
aluno_0085616,M,2022-01,
aluno_0085617,F,2022-02,
aluno_0085618,M,2022-02,
aluno_0085619,F,2021-08,
aluno_0085620,M,2022-01,
aluno_0085621,F,2022-02,
aluno_0085622,M,2022-02,
aluno_0085623,M,2022-02,
aluno_0085624,F,2022-02,
aluno_0085625,M,2022-02,
aluno_0085626,M,2022-02,
aluno_0085627,F,2022-02,
aluno_0085628,M,2022-01,
aluno_0085629,F,2022-01,
aluno_0085630,F,2022-02,
aluno_0085631,F,2022-02,
aluno_0085632,M,2022-01,
aluno_0085633,M,2022-02,
aluno_0085634,F,2021-01,
aluno_0085635,F,2022-02,
aluno_0085636,F,2021-04,
aluno_0085637,M,2022-02,
aluno_0085638,M,2022-02,
aluno_0085639,M,2022-02,
aluno_0085640,M,2021-12,
aluno_0085641,F,2022-02,
aluno_0085642,M,2022-01,
aluno_0085643,F,2022-02,
aluno_0085644,M,2022-02,
aluno_0085645,F,2022-02,
aluno_0085646,F,2022-02,
aluno_0085647,F,2022-02,
aluno_0085648,M,2022-02,
aluno_0085649,M,2022-02,
aluno_0085650,M,2022-02,
aluno_0085651,M,2022-01,
aluno_0085652,F,2022-02,
aluno_0085653,F,2022-02,
aluno_0085654,F,2022-02,
aluno_0085655,M,2021-09,
aluno_0085656,M,2022-01,
aluno_0085657,F,2022-02,
aluno_0085658,F,2022-02,
aluno_0085659,M,2022-02,
aluno_0085660,F,2022-02,
aluno_0085661,F,2022-01,
aluno_0085662,M,2022-02,
aluno_0085663,M,2022-02,
aluno_0085664,F,2022-02,
aluno_0085665,F,2022-02,
aluno_0085666,M,2022-02,
aluno_0085667,M,2022-02,
aluno_0085668,F,2022-02,
aluno_0085669,F,2022-02,
aluno_0085670,F,2022-02,
aluno_0085671,F,2022-02,
aluno_0085672,M,2022-02,
aluno_0085673,M,2022-01,
aluno_0085674,M,2022-02,
aluno_0085675,F,2021-10,
aluno_0085676,F,2022-02,
aluno_0085677,M,2022-02,
aluno_0085678,F,2022-02,
aluno_0085679,M,2021-12,
aluno_0085680,M,2022-02,
aluno_0085681,M,2022-02,
aluno_0085682,F,2022-02,
aluno_0085683,M,2021-12,
aluno_0085684,M,2022-01,
aluno_0085685,F,2022-02,
aluno_0085686,M,2022-01,
aluno_0085687,F,2022-02,
aluno_0085688,M,2022-02,
aluno_0085689,M,2022-01,
aluno_0085690,M,2022-02,
aluno_0085691,F,2022-02,
aluno_0085692,F,2021-11,
aluno_0085693,M,2022-02,
aluno_0085694,M,2022-01,
aluno_0085695,F,2022-02,
aluno_0085696,F,2022-02,
aluno_0085697,F,2022-02,
aluno_0085698,M,2022-02,
aluno_0085699,M,2022-02,
aluno_0085700,M,2022-02,
aluno_0085701,F,2022-02,
aluno_0085702,M,2022-01,
aluno_0085703,F,2022-02,
aluno_0085704,M,2022-02,
aluno_0085705,F,2022-02,
aluno_0085706,F,2022-02,
aluno_0085707,M,2022-02,
aluno_0085708,F,2022-02,
aluno_0085709,M,2022-02,
aluno_0085710,M,2022-02,
aluno_0085711,M,2022-02,
aluno_0085712,F,2022-01,
aluno_0085713,M,2022-02,
aluno_0085714,F,2022-02,
aluno_0085715,F,2022-02,
aluno_0085716,F,2022-02,
aluno_0085717,F,2022-02,
aluno_0085718,F,2022-02,
aluno_0085719,F,2022-02,
aluno_0085720,M,2022-02,
aluno_0085721,M,2022-02,
aluno_0085722,F,2022-02,
aluno_0085723,M,2022-02,
aluno_0085724,M,2022-02,
aluno_0085725,F,2022-02,
aluno_0085726,M,2022-02,
aluno_0085727,F,2022-02,
aluno_0085728,F,2022-01,
aluno_0085729,M,2022-02,
aluno_0085730,M,2022-02,
aluno_0085731,M,2022-02,
aluno_0085732,M,2022-02,
aluno_0085733,M,2022-02,
aluno_0085734,F,2022-02,
aluno_0085735,F,2021-11,
aluno_0085736,F,2022-02,
aluno_0085737,M,2022-02,
aluno_0085738,F,2022-02,
aluno_0085739,F,2022-01,
aluno_0085740,M,2022-02,
aluno_0085741,M,2022-02,
aluno_0085742,M,2022-02,
aluno_0085743,M,2022-02,
aluno_0085744,M,2022-02,
aluno_0085745,M,2022-01,
aluno_0085746,M,2022-02,
aluno_0085747,M,2022-02,
aluno_0085748,M,2022-02,
aluno_0085749,M,2022-02,
aluno_0085750,M,2022-02,
aluno_0085751,F,2022-02,
aluno_0085752,M,2022-02,
aluno_0085753,F,2022-02,
aluno_0085754,F,2022-02,
aluno_0085755,F,2022-02,
aluno_0085756,F,2022-02,
aluno_0085757,M,2022-02,
aluno_0085758,M,2022-02,
aluno_0085759,F,2022-02,
aluno_0085760,M,2022-02,
aluno_0085761,M,2022-02,
aluno_0085762,M,2022-02,
aluno_0085763,M,2022-02,
aluno_0085764,M,2022-02,
aluno_0085765,M,2022-02,
aluno_0085766,M,2022-02,
aluno_0085767,M,2022-01,
aluno_0085768,F,2022-02,
aluno_0085769,F,2022-02,
aluno_0085770,M,2022-02,
aluno_0085771,F,2022-02,
aluno_0085772,F,2022-02,
aluno_0085773,F,2022-02,
aluno_0085774,M,2022-02,
aluno_0085775,M,2022-02,
aluno_0085776,F,2022-02,
aluno_0085777,M,2021-12,
aluno_0085778,F,2022-02,
aluno_0085779,M,2022-02,
aluno_0085780,M,2022-02,
aluno_0085781,M,2021-07,
aluno_0085782,M,2022-02,
aluno_0085783,F,2022-02,
aluno_0085784,F,2022-02,
aluno_0085785,F,2022-02,
aluno_0085786,F,2022-02,
aluno_0085787,M,2022-02,
aluno_0085788,M,2022-02,
aluno_0085789,F,2021-02,
aluno_0085790,M,2022-02,
aluno_0085791,F,2022-02,
aluno_0085792,F,2022-02,
aluno_0085793,F,2022-02,
aluno_0085794,M,2022-02,
aluno_0085795,M,2022-02,
aluno_0085796,F,2022-01,
aluno_0085797,M,2022-02,
aluno_0085798,M,2022-02,
aluno_0085799,M,2022-02,
aluno_0085800,F,2022-02,
aluno_0085801,M,2022-02,
aluno_0085802,M,2022-02,
aluno_0085803,M,2022-02,
aluno_0085804,M,2022-01,
aluno_0085805,F,2022-02,
aluno_0085806,M,2022-02,
aluno_0085807,M,2022-02,
aluno_0085808,F,2022-02,
aluno_0085809,M,2022-02,
aluno_0085810,F,2022-02,
aluno_0085811,M,2022-02,
aluno_0085812,M,2022-02,
aluno_0085813,M,2022-02,
aluno_0085814,M,2022-02,
aluno_0085815,F,2022-02,
aluno_0085816,M,2022-02,
aluno_0085817,F,2022-02,
aluno_0085818,M,2022-02,
aluno_0085819,M,2022-01,
aluno_0085820,F,2022-02,
aluno_0085821,F,2022-01,
aluno_0085822,M,2022-02,
aluno_0085823,F,2022-02,
aluno_0085824,M,2022-02,
aluno_0085825,F,2022-02,
aluno_0085826,F,2022-02,
aluno_0085827,F,2022-02,
aluno_0085828,F,2022-02,
aluno_0085829,F,2022-01,
aluno_0085830,M,2022-02,
aluno_0085831,M,2022-02,
aluno_0085832,F,2021-10,
aluno_0085833,M,2022-02,
aluno_0085834,M,2022-02,
aluno_0085835,M,2022-02,
aluno_0085836,F,2022-02,
aluno_0085837,F,2022-02,
aluno_0085838,M,2022-02,
aluno_0085839,F,2022-02,
aluno_0085840,M,2022-02,
aluno_0085841,M,2021-10,
aluno_0085842,F,2022-02,
aluno_0085843,M,2022-02,
aluno_0085844,F,2022-02,
aluno_0085845,M,2022-02,
aluno_0085846,M,2022-02,
aluno_0085847,F,2022-02,
aluno_0085848,F,2019-12,
aluno_0085849,M,2022-02,
aluno_0085850,M,2022-02,
aluno_0085851,F,2022-02,
aluno_0085852,F,2022-02,
aluno_0085853,M,2022-02,
aluno_0085854,M,2021-08,
aluno_0085855,M,2022-02,
aluno_0085856,F,2022-02,
aluno_0085857,M,2022-02,
aluno_0085858,F,2022-02,
aluno_0085859,F,2022-02,
aluno_0085860,M,2021-11,
aluno_0085861,M,2022-02,
aluno_0085862,M,2022-02,
aluno_0085863,M,2022-02,
aluno_0085864,F,2022-02,
aluno_0085865,F,2022-02,
aluno_0085866,M,2022-02,
aluno_0085867,M,2022-02,
aluno_0085868,M,2022-02,
aluno_0085869,M,2022-02,
aluno_0085870,M,2022-02,
